instance,n,W,V,method,profit,time,nodes
inst_N10_W150_V150_7.txt,10,150,150,backtracking,338,0.000164,1429
inst_N10_W150_V150_7.txt,10,150,150,branchBound,329,0.000019,N/A
inst_N10_W150_V150_8.txt,10,150,150,dynamicProg,390,0.021365,N/A
inst_N10_W150_V150_8.txt,10,150,150,backtracking,390,0.000175,1601
inst_N10_W150_V150_8.txt,10,150,150,branchBound,390,0.000013,N/A
inst_N10_W150_V150_9.txt,10,150,150,dynamicProg,454,0.021914,N/A
inst_N10_W150_V150_9.txt,10,150,150,backtracking,454,0.000256,1749
inst_N10_W150_V150_9.txt,10,150,150,branchBound,454,0.000008,N/A
inst_N10_W150_V200_0.txt,10,150,200,dynamicProg,436,0.030920,N/A
inst_N10_W150_V200_0.txt,10,150,200,backtracking,436,0.000167,1575
inst_N10_W150_V200_0.txt,10,150,200,branchBound,436,0.000018,N/A
inst_N10_W150_V200_1.txt,10,150,200,dynamicProg,270,0.022008,N/A
inst_N10_W150_V200_1.txt,10,150,200,backtracking,270,0.000156,1161
inst_N10_W150_V200_1.txt,10,150,200,branchBound,270,0.000012,N/A
inst_N10_W150_V200_2.txt,10,150,200,dynamicProg,353,0.028913,N/A
inst_N10_W150_V200_2.txt,10,150,200,backtracking,353,0.000181,1685
inst_N10_W150_V200_2.txt,10,150,200,branchBound,353,0.000009,N/A
inst_N10_W150_V200_3.txt,10,150,200,dynamicProg,500,0.031353,N/A
inst_N10_W150_V200_3.txt,10,150,200,backtracking,500,0.000243,1889
inst_N10_W150_V200_3.txt,10,150,200,branchBound,500,0.000003,N/A
inst_N10_W150_V200_4.txt,10,150,200,dynamicProg,508,0.032497,N/A
inst_N10_W150_V200_4.txt,10,150,200,backtracking,508,0.000242,1971
inst_N10_W150_V200_4.txt,10,150,200,branchBound,508,0.000003,N/A
inst_N10_W150_V200_5.txt,10,150,200,dynamicProg,414,0.026920,N/A
inst_N10_W150_V200_5.txt,10,150,200,backtracking,414,0.000193,1787
inst_N10_W150_V200_5.txt,10,150,200,branchBound,414,0.000008,N/A
inst_N10_W150_V200_6.txt,10,150,200,dynamicProg,447,0.029095,N/A
inst_N10_W150_V200_6.txt,10,150,200,backtracking,447,0.000225,1889
inst_N10_W150_V200_6.txt,10,150,200,branchBound,447,0.000018,N/A
inst_N10_W150_V200_7.txt,10,150,200,dynamicProg,317,0.031536,N/A
inst_N10_W150_V200_7.txt,10,150,200,backtracking,317,0.000197,1985
inst_N10_W150_V200_7.txt,10,150,200,branchBound,317,0.000003,N/A
inst_N10_W150_V200_8.txt,10,150,200,dynamicProg,321,0.026381,N/A
inst_N10_W150_V200_8.txt,10,150,200,backtracking,321,0.000188,1215
inst_N10_W150_V200_8.txt,10,150,200,branchBound,321,0.000011,N/A
inst_N10_W150_V200_9.txt,10,150,200,dynamicProg,632,0.027625,N/A
inst_N10_W150_V200_9.txt,10,150,200,backtracking,632,0.000183,1893
inst_N10_W150_V200_9.txt,10,150,200,branchBound,632,0.000029,N/A
inst_N10_W150_V250_0.txt,10,150,250,dynamicProg,440,0.034991,N/A
inst_N10_W150_V250_0.txt,10,150,250,backtracking,440,0.000168,1517
inst_N10_W150_V250_0.txt,10,150,250,branchBound,440,0.000008,N/A
inst_N10_W150_V250_1.txt,10,150,250,dynamicProg,491,0.036267,N/A
inst_N10_W150_V250_1.txt,10,150,250,backtracking,491,0.000212,1661
inst_N10_W150_V250_1.txt,10,150,250,branchBound,408,0.000003,N/A
inst_N10_W150_V250_2.txt,10,150,250,dynamicProg,375,0.037638,N/A
inst_N10_W150_V250_2.txt,10,150,250,backtracking,375,0.000161,1531
inst_N10_W150_V250_2.txt,10,150,250,branchBound,375,0.000011,N/A
inst_N10_W150_V250_3.txt,10,150,250,dynamicProg,386,0.036371,N/A
inst_N10_W150_V250_3.txt,10,150,250,backtracking,386,0.000148,1377
inst_N10_W150_V250_3.txt,10,150,250,branchBound,386,0.000003,N/A
inst_N10_W150_V250_4.txt,10,150,250,dynamicProg,339,0.028054,N/A
inst_N10_W150_V250_4.txt,10,150,250,backtracking,339,0.000113,953
inst_N10_W150_V250_4.txt,10,150,250,branchBound,339,0.000011,N/A
inst_N10_W150_V250_5.txt,10,150,250,dynamicProg,433,0.034310,N/A
inst_N10_W150_V250_5.txt,10,150,250,backtracking,433,0.000248,1487
inst_N10_W150_V250_5.txt,10,150,250,branchBound,433,0.000011,N/A
inst_N10_W150_V250_6.txt,10,150,250,dynamicProg,426,0.033821,N/A
inst_N10_W150_V250_6.txt,10,150,250,backtracking,426,0.000213,1851
inst_N10_W150_V250_6.txt,10,150,250,branchBound,426,0.000015,N/A
inst_N10_W150_V250_7.txt,10,150,250,dynamicProg,423,0.036770,N/A
inst_N10_W150_V250_7.txt,10,150,250,backtracking,423,0.000234,1955
inst_N10_W150_V250_7.txt,10,150,250,branchBound,423,0.000009,N/A
inst_N10_W150_V250_8.txt,10,150,250,dynamicProg,290,0.032517,N/A
inst_N10_W150_V250_8.txt,10,150,250,backtracking,290,0.000136,1125
inst_N10_W150_V250_8.txt,10,150,250,branchBound,290,0.000007,N/A
inst_N10_W150_V250_9.txt,10,150,250,dynamicProg,417,0.039889,N/A
inst_N10_W150_V250_9.txt,10,150,250,backtracking,417,0.000200,1779
inst_N10_W150_V250_9.txt,10,150,250,branchBound,417,0.000016,N/A
inst_N10_W150_V300_0.txt,10,150,300,dynamicProg,274,0.038591,N/A
inst_N10_W150_V300_0.txt,10,150,300,backtracking,274,0.000151,1431
inst_N10_W150_V300_0.txt,10,150,300,branchBound,274,0.000028,N/A
inst_N10_W150_V300_1.txt,10,150,300,dynamicProg,459,0.039769,N/A
inst_N10_W150_V300_1.txt,10,150,300,backtracking,459,0.000190,1409
inst_N10_W150_V300_1.txt,10,150,300,branchBound,459,0.000013,N/A
inst_N10_W150_V300_2.txt,10,150,300,dynamicProg,523,0.053206,N/A
inst_N10_W150_V300_2.txt,10,150,300,backtracking,523,0.000230,1983
inst_N10_W150_V300_2.txt,10,150,300,branchBound,523,0.000015,N/A
inst_N10_W150_V300_3.txt,10,150,300,dynamicProg,379,0.038569,N/A
inst_N10_W150_V300_3.txt,10,150,300,backtracking,379,0.000290,1567
inst_N10_W150_V300_3.txt,10,150,300,branchBound,379,0.000008,N/A
inst_N10_W150_V300_4.txt,10,150,300,dynamicProg,435,0.043173,N/A
inst_N10_W150_V300_4.txt,10,150,300,backtracking,435,0.000164,1441
inst_N10_W150_V300_4.txt,10,150,300,branchBound,435,0.000024,N/A
inst_N10_W150_V300_5.txt,10,150,300,dynamicProg,444,0.037539,N/A
inst_N10_W150_V300_5.txt,10,150,300,backtracking,444,0.000146,1337
inst_N10_W150_V300_5.txt,10,150,300,branchBound,444,0.000003,N/A
inst_N10_W150_V300_6.txt,10,150,300,dynamicProg,380,0.043039,N/A
inst_N10_W150_V300_6.txt,10,150,300,backtracking,380,0.000166,1577
inst_N10_W150_V300_6.txt,10,150,300,branchBound,380,0.000015,N/A
inst_N10_W150_V300_7.txt,10,150,300,dynamicProg,456,0.047538,N/A
inst_N10_W150_V300_7.txt,10,150,300,backtracking,456,0.000218,1945
inst_N10_W150_V300_7.txt,10,150,300,branchBound,456,0.000003,N/A
inst_N10_W150_V300_8.txt,10,150,300,dynamicProg,583,0.053914,N/A
inst_N10_W150_V300_8.txt,10,150,300,backtracking,583,0.000186,1985
inst_N10_W150_V300_8.txt,10,150,300,branchBound,583,0.000012,N/A
inst_N10_W150_V300_9.txt,10,150,300,dynamicProg,383,0.036839,N/A
inst_N10_W150_V300_9.txt,10,150,300,backtracking,383,0.000179,1423
inst_N10_W150_V300_9.txt,10,150,300,branchBound,383,0.000007,N/A
inst_N10_W150_V350_0.txt,10,150,350,dynamicProg,431,0.055776,N/A
inst_N10_W150_V350_0.txt,10,150,350,backtracking,431,0.000216,1905
inst_N10_W150_V350_0.txt,10,150,350,branchBound,431,0.000011,N/A
inst_N10_W150_V350_1.txt,10,150,350,dynamicProg,424,0.049608,N/A
inst_N10_W150_V350_1.txt,10,150,350,backtracking,424,0.000186,1663
inst_N10_W150_V350_1.txt,10,150,350,branchBound,423,0.000008,N/A
inst_N10_W150_V350_2.txt,10,150,350,dynamicProg,405,0.040715,N/A
inst_N10_W150_V350_2.txt,10,150,350,backtracking,405,0.000171,1489
inst_N10_W150_V350_2.txt,10,150,350,branchBound,405,0.000009,N/A
inst_N10_W150_V350_3.txt,10,150,350,dynamicProg,580,0.049431,N/A
inst_N10_W150_V350_3.txt,10,150,350,backtracking,580,0.000224,1905
inst_N10_W150_V350_3.txt,10,150,350,branchBound,580,0.000016,N/A
inst_N10_W150_V350_4.txt,10,150,350,dynamicProg,527,0.055195,N/A
inst_N10_W150_V350_4.txt,10,150,350,backtracking,527,0.000398,1923
inst_N10_W150_V350_4.txt,10,150,350,branchBound,527,0.000003,N/A
inst_N10_W150_V350_5.txt,10,150,350,dynamicProg,477,0.048153,N/A
inst_N10_W150_V350_5.txt,10,150,350,backtracking,477,0.000195,1849
inst_N10_W150_V350_5.txt,10,150,350,branchBound,477,0.000022,N/A
inst_N10_W150_V350_6.txt,10,150,350,dynamicProg,307,0.036654,N/A
inst_N10_W150_V350_6.txt,10,150,350,backtracking,307,0.000119,1071
inst_N10_W150_V350_6.txt,10,150,350,branchBound,307,0.000007,N/A
inst_N10_W150_V350_7.txt,10,150,350,dynamicProg,414,0.043914,N/A
inst_N10_W150_V350_7.txt,10,150,350,backtracking,414,0.000205,1789
inst_N10_W150_V350_7.txt,10,150,350,branchBound,414,0.000019,N/A
inst_N10_W150_V350_8.txt,10,150,350,dynamicProg,345,0.048553,N/A
inst_N10_W150_V350_8.txt,10,150,350,backtracking,345,0.000187,1577
inst_N10_W150_V350_8.txt,10,150,350,branchBound,345,0.000014,N/A
inst_N10_W150_V350_9.txt,10,150,350,dynamicProg,416,0.050156,N/A
inst_N10_W150_V350_9.txt,10,150,350,backtracking,416,0.000243,1775
inst_N10_W150_V350_9.txt,10,150,350,branchBound,416,0.000009,N/A
inst_N10_W150_V400_0.txt,10,150,400,dynamicProg,351,0.049146,N/A
inst_N10_W150_V400_0.txt,10,150,400,backtracking,351,0.000136,1179
inst_N10_W150_V400_0.txt,10,150,400,branchBound,351,0.000007,N/A
inst_N10_W150_V400_1.txt,10,150,400,dynamicProg,353,0.037888,N/A
inst_N10_W150_V400_1.txt,10,150,400,backtracking,353,0.000177,1195
inst_N10_W150_V400_1.txt,10,150,400,branchBound,353,0.000013,N/A
inst_N10_W150_V400_2.txt,10,150,400,dynamicProg,367,0.049896,N/A
inst_N10_W150_V400_2.txt,10,150,400,backtracking,367,0.000171,1555
inst_N10_W150_V400_2.txt,10,150,400,branchBound,367,0.000003,N/A
inst_N10_W150_V400_3.txt,10,150,400,dynamicProg,380,0.044862,N/A
inst_N10_W150_V400_3.txt,10,150,400,backtracking,380,0.000161,1439
inst_N10_W150_V400_3.txt,10,150,400,branchBound,380,0.000008,N/A
inst_N10_W150_V400_4.txt,10,150,400,dynamicProg,516,0.056987,N/A
inst_N10_W150_V400_4.txt,10,150,400,backtracking,516,0.000243,1939
inst_N10_W150_V400_4.txt,10,150,400,branchBound,516,0.000008,N/A
inst_N10_W150_V400_5.txt,10,150,400,dynamicProg,371,0.070053,N/A
inst_N10_W150_V400_5.txt,10,150,400,backtracking,371,0.000199,1255
inst_N10_W150_V400_5.txt,10,150,400,branchBound,371,0.000009,N/A
inst_N10_W150_V400_6.txt,10,150,400,dynamicProg,360,0.060548,N/A
inst_N10_W150_V400_6.txt,10,150,400,backtracking,360,0.000173,1543
inst_N10_W150_V400_6.txt,10,150,400,branchBound,360,0.000009,N/A
inst_N10_W150_V400_7.txt,10,150,400,dynamicProg,429,0.050131,N/A
inst_N10_W150_V400_7.txt,10,150,400,backtracking,429,0.000277,1285
inst_N10_W150_V400_7.txt,10,150,400,branchBound,419,0.000006,N/A
inst_N10_W150_V400_8.txt,10,150,400,dynamicProg,358,0.046530,N/A
inst_N10_W150_V400_8.txt,10,150,400,backtracking,358,0.000176,1523
inst_N10_W150_V400_8.txt,10,150,400,branchBound,358,0.000011,N/A
inst_N10_W150_V400_9.txt,10,150,400,dynamicProg,424,0.065765,N/A
inst_N10_W150_V400_9.txt,10,150,400,backtracking,424,0.000168,1541
inst_N10_W150_V400_9.txt,10,150,400,branchBound,424,0.000010,N/A
inst_N10_W150_V450_0.txt,10,150,450,dynamicProg,656,0.064507,N/A
inst_N10_W150_V450_0.txt,10,150,450,backtracking,656,0.000344,2039
inst_N10_W150_V450_0.txt,10,150,450,branchBound,619,0.000003,N/A
inst_N10_W150_V450_1.txt,10,150,450,dynamicProg,500,0.074777,N/A
inst_N10_W150_V450_1.txt,10,150,450,backtracking,500,0.000240,1745
inst_N10_W150_V450_1.txt,10,150,450,branchBound,500,0.000003,N/A
inst_N10_W150_V450_2.txt,10,150,450,dynamicProg,259,0.056935,N/A
inst_N10_W150_V450_2.txt,10,150,450,backtracking,259,0.000192,1777
inst_N10_W150_V450_2.txt,10,150,450,branchBound,259,0.000012,N/A
inst_N10_W150_V450_3.txt,10,150,450,dynamicProg,339,0.053458,N/A
inst_N10_W150_V450_3.txt,10,150,450,backtracking,339,0.000233,1485
inst_N10_W150_V450_3.txt,10,150,450,branchBound,339,0.000017,N/A
inst_N10_W150_V450_4.txt,10,150,450,dynamicProg,322,0.056778,N/A
inst_N10_W150_V450_4.txt,10,150,450,backtracking,322,0.000173,1339
inst_N10_W150_V450_4.txt,10,150,450,branchBound,322,0.000003,N/A
inst_N10_W150_V450_5.txt,10,150,450,dynamicProg,395,0.061601,N/A
inst_N10_W150_V450_5.txt,10,150,450,backtracking,395,0.000167,1561
inst_N10_W150_V450_5.txt,10,150,450,branchBound,365,0.000011,N/A
inst_N10_W150_V450_6.txt,10,150,450,dynamicProg,424,0.059414,N/A
inst_N10_W150_V450_6.txt,10,150,450,backtracking,424,0.000239,1671
inst_N10_W150_V450_6.txt,10,150,450,branchBound,386,0.000004,N/A
inst_N10_W150_V450_7.txt,10,150,450,dynamicProg,357,0.050031,N/A
inst_N10_W150_V450_7.txt,10,150,450,backtracking,357,0.000168,1455
inst_N10_W150_V450_7.txt,10,150,450,branchBound,357,0.000009,N/A
inst_N10_W150_V450_8.txt,10,150,450,dynamicProg,432,0.048920,N/A
inst_N10_W150_V450_8.txt,10,150,450,backtracking,432,0.000208,1371
inst_N10_W150_V450_8.txt,10,150,450,branchBound,432,0.000009,N/A
inst_N10_W150_V450_9.txt,10,150,450,dynamicProg,418,0.058338,N/A
inst_N10_W150_V450_9.txt,10,150,450,backtracking,418,0.000383,1785
inst_N10_W150_V450_9.txt,10,150,450,branchBound,418,0.000020,N/A
inst_N10_W150_V500_0.txt,10,150,500,dynamicProg,357,0.077192,N/A
inst_N10_W150_V500_0.txt,10,150,500,backtracking,357,0.000224,1577
inst_N10_W150_V500_0.txt,10,150,500,branchBound,291,0.000003,N/A
inst_N10_W150_V500_1.txt,10,150,500,dynamicProg,435,0.071523,N/A
inst_N10_W150_V500_1.txt,10,150,500,backtracking,435,0.000227,1667
inst_N10_W150_V500_1.txt,10,150,500,branchBound,435,0.000014,N/A
inst_N10_W150_V500_2.txt,10,150,500,dynamicProg,490,0.074662,N/A
inst_N10_W150_V500_2.txt,10,150,500,backtracking,490,0.000183,1535
inst_N10_W150_V500_2.txt,10,150,500,branchBound,490,0.000012,N/A
inst_N10_W150_V500_3.txt,10,150,500,dynamicProg,275,0.051960,N/A
inst_N10_W150_V500_3.txt,10,150,500,backtracking,275,0.000128,1221
inst_N10_W150_V500_3.txt,10,150,500,branchBound,275,0.000003,N/A
inst_N10_W150_V500_4.txt,10,150,500,dynamicProg,304,0.060614,N/A
inst_N10_W150_V500_4.txt,10,150,500,backtracking,304,0.000186,1503
inst_N10_W150_V500_4.txt,10,150,500,branchBound,303,0.000003,N/A
inst_N10_W150_V500_5.txt,10,150,500,dynamicProg,467,0.063490,N/A
inst_N10_W150_V500_5.txt,10,150,500,backtracking,467,0.000164,1795
inst_N10_W150_V500_5.txt,10,150,500,branchBound,467,0.000010,N/A
inst_N10_W150_V500_6.txt,10,150,500,dynamicProg,437,0.063839,N/A
inst_N10_W150_V500_6.txt,10,150,500,backtracking,437,0.000331,1711
inst_N10_W150_V500_6.txt,10,150,500,branchBound,437,0.000016,N/A
inst_N10_W150_V500_7.txt,10,150,500,dynamicProg,427,0.067522,N/A
inst_N10_W150_V500_7.txt,10,150,500,backtracking,427,0.000177,1621
inst_N10_W150_V500_7.txt,10,150,500,branchBound,425,0.000029,N/A
inst_N10_W150_V500_8.txt,10,150,500,dynamicProg,429,0.069998,N/A
inst_N10_W150_V500_8.txt,10,150,500,backtracking,429,0.000176,1611
inst_N10_W150_V500_8.txt,10,150,500,branchBound,429,0.000017,N/A
inst_N10_W150_V500_9.txt,10,150,500,dynamicProg,253,0.083669,N/A
inst_N10_W150_V500_9.txt,10,150,500,backtracking,253,0.000198,1953
inst_N10_W150_V500_9.txt,10,150,500,branchBound,253,0.000010,N/A
inst_N10_W150_V50_0.txt,10,150,50,dynamicProg,599,0.014118,N/A
inst_N10_W150_V50_0.txt,10,150,50,backtracking,599,0.000216,1829
inst_N10_W150_V50_0.txt,10,150,50,branchBound,599,0.000008,N/A
inst_N10_W150_V50_1.txt,10,150,50,dynamicProg,255,0.012012,N/A
inst_N10_W150_V50_1.txt,10,150,50,backtracking,255,0.000227,1415
inst_N10_W150_V50_1.txt,10,150,50,branchBound,233,0.000004,N/A
inst_N10_W150_V50_2.txt,10,150,50,dynamicProg,553,0.016812,N/A
inst_N10_W150_V50_2.txt,10,150,50,backtracking,553,0.000251,1957
inst_N10_W150_V50_2.txt,10,150,50,branchBound,553,0.000014,N/A
inst_N10_W150_V50_3.txt,10,150,50,dynamicProg,326,0.011616,N/A
inst_N10_W150_V50_3.txt,10,150,50,backtracking,326,0.000357,1459
inst_N10_W150_V50_3.txt,10,150,50,branchBound,326,0.000015,N/A
inst_N10_W150_V50_4.txt,10,150,50,dynamicProg,434,0.014437,N/A
inst_N10_W150_V50_4.txt,10,150,50,backtracking,434,0.000192,1683
inst_N10_W150_V50_4.txt,10,150,50,branchBound,434,0.000016,N/A
inst_N10_W150_V50_5.txt,10,150,50,dynamicProg,395,0.019094,N/A
inst_N10_W150_V50_5.txt,10,150,50,backtracking,395,0.000307,1743
inst_N10_W150_V50_5.txt,10,150,50,branchBound,395,0.000022,N/A
inst_N10_W150_V50_6.txt,10,150,50,dynamicProg,400,0.019742,N/A
inst_N10_W150_V50_6.txt,10,150,50,backtracking,400,0.000313,1293
inst_N10_W150_V50_6.txt,10,150,50,branchBound,400,0.000010,N/A
inst_N10_W150_V50_7.txt,10,150,50,dynamicProg,311,0.021920,N/A
inst_N10_W150_V50_7.txt,10,150,50,backtracking,311,0.000324,1421
inst_N10_W150_V50_7.txt,10,150,50,branchBound,311,0.000015,N/A
inst_N10_W150_V50_8.txt,10,150,50,dynamicProg,332,0.019000,N/A
inst_N10_W150_V50_8.txt,10,150,50,backtracking,332,0.000237,1177
inst_N10_W150_V50_8.txt,10,150,50,branchBound,332,0.000024,N/A
inst_N10_W150_V50_9.txt,10,150,50,dynamicProg,326,0.016900,N/A
inst_N10_W150_V50_9.txt,10,150,50,backtracking,326,0.000293,1649
inst_N10_W150_V50_9.txt,10,150,50,branchBound,326,0.000008,N/A
inst_N10_W200_V100_0.txt,10,200,100,dynamicProg,376,0.032697,N/A
inst_N10_W200_V100_0.txt,10,200,100,backtracking,376,0.000306,1281
inst_N10_W200_V100_0.txt,10,200,100,branchBound,372,0.000017,N/A
inst_N10_W200_V100_1.txt,10,200,100,dynamicProg,383,0.023951,N/A
inst_N10_W200_V100_1.txt,10,200,100,backtracking,383,0.000146,1239
inst_N10_W200_V100_1.txt,10,200,100,branchBound,383,0.000015,N/A
inst_N10_W200_V100_2.txt,10,200,100,dynamicProg,465,0.022763,N/A
inst_N10_W200_V100_2.txt,10,200,100,backtracking,465,0.000271,1977
inst_N10_W200_V100_2.txt,10,200,100,branchBound,465,0.000008,N/A
inst_N10_W200_V100_3.txt,10,200,100,dynamicProg,414,0.027022,N/A
inst_N10_W200_V100_3.txt,10,200,100,backtracking,414,0.000264,1541
inst_N10_W200_V100_3.txt,10,200,100,branchBound,414,0.000009,N/A
inst_N10_W200_V100_4.txt,10,200,100,dynamicProg,377,0.028252,N/A
inst_N10_W200_V100_4.txt,10,200,100,backtracking,377,0.000185,1729
inst_N10_W200_V100_4.txt,10,200,100,branchBound,377,0.000004,N/A
inst_N10_W200_V100_5.txt,10,200,100,dynamicProg,526,0.021444,N/A
inst_N10_W200_V100_5.txt,10,200,100,backtracking,526,0.000224,1597
inst_N10_W200_V100_5.txt,10,200,100,branchBound,526,0.000003,N/A
inst_N10_W200_V100_6.txt,10,200,100,dynamicProg,328,0.024200,N/A
inst_N10_W200_V100_6.txt,10,200,100,backtracking,328,0.000172,1559
inst_N10_W200_V100_6.txt,10,200,100,branchBound,315,0.000003,N/A
inst_N10_W200_V100_7.txt,10,200,100,dynamicProg,401,0.028113,N/A
inst_N10_W200_V100_7.txt,10,200,100,backtracking,401,0.000201,1893
inst_N10_W200_V100_7.txt,10,200,100,branchBound,384,0.000003,N/A
inst_N10_W200_V100_8.txt,10,200,100,dynamicProg,368,0.021579,N/A
inst_N10_W200_V100_8.txt,10,200,100,backtracking,368,0.000216,1589
inst_N10_W200_V100_8.txt,10,200,100,branchBound,368,0.000012,N/A
inst_N10_W200_V100_9.txt,10,200,100,dynamicProg,400,0.024051,N/A
inst_N10_W200_V100_9.txt,10,200,100,backtracking,400,0.000206,1613
inst_N10_W200_V100_9.txt,10,200,100,branchBound,400,0.000009,N/A
inst_N10_W200_V150_0.txt,10,200,150,dynamicProg,437,0.030274,N/A
inst_N10_W200_V150_0.txt,10,200,150,backtracking,437,0.000184,1751
inst_N10_W200_V150_0.txt,10,200,150,branchBound,437,0.000013,N/A
inst_N10_W200_V150_1.txt,10,200,150,dynamicProg,325,0.023648,N/A
inst_N10_W200_V150_1.txt,10,200,150,backtracking,325,0.000133,1179
inst_N10_W200_V150_1.txt,10,200,150,branchBound,325,0.000008,N/A
inst_N10_W200_V150_2.txt,10,200,150,dynamicProg,385,0.028115,N/A
inst_N10_W200_V150_2.txt,10,200,150,backtracking,385,0.000235,1575
inst_N10_W200_V150_2.txt,10,200,150,branchBound,385,0.000009,N/A
inst_N10_W200_V150_3.txt,10,200,150,dynamicProg,479,0.025046,N/A
inst_N10_W200_V150_3.txt,10,200,150,backtracking,479,0.000166,1541
inst_N10_W200_V150_3.txt,10,200,150,branchBound,479,0.000012,N/A
inst_N10_W200_V150_4.txt,10,200,150,dynamicProg,279,0.025472,N/A
inst_N10_W200_V150_4.txt,10,200,150,backtracking,279,0.000184,1613
inst_N10_W200_V150_4.txt,10,200,150,branchBound,279,0.000003,N/A
inst_N10_W200_V150_5.txt,10,200,150,dynamicProg,408,0.033438,N/A
inst_N10_W200_V150_5.txt,10,200,150,backtracking,408,0.000177,1625
inst_N10_W200_V150_5.txt,10,200,150,branchBound,408,0.000009,N/A
inst_N10_W200_V150_6.txt,10,200,150,dynamicProg,546,0.033824,N/A
inst_N10_W200_V150_6.txt,10,200,150,backtracking,546,0.000208,2017
inst_N10_W200_V150_6.txt,10,200,150,branchBound,546,0.000009,N/A
inst_N10_W200_V150_7.txt,10,200,150,dynamicProg,302,0.031792,N/A
inst_N10_W200_V150_7.txt,10,200,150,backtracking,302,0.000174,1641
inst_N10_W200_V150_7.txt,10,200,150,branchBound,302,0.000013,N/A
inst_N10_W200_V150_8.txt,10,200,150,dynamicProg,365,0.026044,N/A
inst_N10_W200_V150_8.txt,10,200,150,backtracking,365,0.000164,1393
inst_N10_W200_V150_8.txt,10,200,150,branchBound,365,0.000016,N/A
inst_N10_W200_V150_9.txt,10,200,150,dynamicProg,309,0.028261,N/A
inst_N10_W200_V150_9.txt,10,200,150,backtracking,309,0.000206,1521
inst_N10_W200_V150_9.txt,10,200,150,branchBound,309,0.000008,N/A
inst_N10_W200_V200_0.txt,10,200,200,dynamicProg,340,0.047163,N/A
inst_N10_W200_V200_0.txt,10,200,200,backtracking,340,0.000159,1457
inst_N10_W200_V200_0.txt,10,200,200,branchBound,340,0.000015,N/A
inst_N10_W200_V200_1.txt,10,200,200,dynamicProg,460,0.039069,N/A
inst_N10_W200_V200_1.txt,10,200,200,backtracking,460,0.000200,1899
inst_N10_W200_V200_1.txt,10,200,200,branchBound,460,0.000011,N/A
inst_N10_W200_V200_2.txt,10,200,200,dynamicProg,466,0.046537,N/A
inst_N10_W200_V200_2.txt,10,200,200,backtracking,466,0.000282,1969
inst_N10_W200_V200_2.txt,10,200,200,branchBound,466,0.000017,N/A
inst_N10_W200_V200_3.txt,10,200,200,dynamicProg,407,0.034926,N/A
inst_N10_W200_V200_3.txt,10,200,200,backtracking,407,0.000201,1411
inst_N10_W200_V200_3.txt,10,200,200,branchBound,407,0.000008,N/A
inst_N10_W200_V200_4.txt,10,200,200,dynamicProg,427,0.051533,N/A
inst_N10_W200_V200_4.txt,10,200,200,backtracking,427,0.000194,1647
inst_N10_W200_V200_4.txt,10,200,200,branchBound,427,0.000004,N/A
inst_N10_W200_V200_5.txt,10,200,200,dynamicProg,341,0.034087,N/A
inst_N10_W200_V200_5.txt,10,200,200,backtracking,341,0.000140,1259
